order_id,product_id,product_name,category,quantity,unit_price,total_price
ORD012975,P0021,Laufschuh Sprint X,Schuhe,1,74.68,74.68
ORD012976,P0027,Sonnenbrille Aviator,Accessoires,2,67.02,134.04
ORD012976,P0013,Leinenhemd Matteo,Herrenmode,1,198.46,198.46
ORD012976,P0010,Chino Slim Pierre,Herrenmode,1,179.17,179.17
ORD012977,P0007,Off-Shoulder Top Ida,Damenmode,1,47.65,47.65
ORD012977,P0013,Leinenhemd Matteo,Herrenmode,3,169.36,508.08
ORD012977,P0027,Sonnenbrille Aviator,Accessoires,1,63.42,63.42
ORD012977,P0005,Businesshose Selene,Damenmode,1,41.42,41.42
ORD012978,P0004,Strickpullover Mila,Damenmode,1,75.21,75.21
ORD012978,P0001,Slim-Fit Bluse,Damenmode,1,74.95,74.95
ORD012978,P0006,Cardigan Vera,Damenmode,1,45.97,45.97
ORD012978,P0004,Strickpullover Mila,Damenmode,1,95.18,95.18
ORD012979,P0030,Mütze Alpaka,Accessoires,1,74.09,74.09
ORD012980,P0029,Portemonnaie Slim,Accessoires,1,44.89,44.89
ORD012980,P0031,Kissen Lino 50x50,Home & Living,2,36.09,72.18
ORD012980,P0009,Oxford Hemd Classic,Herrenmode,2,84.75,169.5
ORD012980,P0005,Businesshose Selene,Damenmode,1,42.65,42.65
ORD012980,P0025,Lederriemen Cognac,Accessoires,3,61.55,184.65
ORD012981,P0009,Oxford Hemd Classic,Herrenmode,2,85.11,170.22
ORD012981,P0006,Cardigan Vera,Damenmode,1,46.31,46.31
ORD012982,P0008,Midi-Rock Nora,Damenmode,1,165.11,165.11
ORD012982,P0034,Vase Keramik Rund,Home & Living,2,106.38,212.76
ORD012983,P0023,Boots Heritage,Schuhe,2,182.51,365.02
ORD012984,P0020,Pumps Elegante,Schuhe,1,199.02,199.02
ORD012985,P0020,Pumps Elegante,Schuhe,1,195.07,195.07
ORD012985,P0001,Slim-Fit Bluse,Damenmode,1,58.72,58.72
ORD012985,P0010,Chino Slim Pierre,Herrenmode,1,195.01,195.01
ORD012986,P0003,High-Waist Jeans Luna,Damenmode,1,113.49,113.49
ORD012987,P0016,T-Shirt Basic Pack,Herrenmode,1,27.34,27.34
ORD012987,P0013,Leinenhemd Matteo,Herrenmode,2,202.49,404.98
ORD012988,P0007,Off-Shoulder Top Ida,Damenmode,1,36.53,36.53
ORD012988,P0040,Sporttasche Gym Plus,Sport,2,22.69,45.38
ORD012988,P0022,Loafer Classic,Schuhe,1,107.32,107.32
ORD012988,P0025,Lederriemen Cognac,Accessoires,1,53.28,53.28
ORD012988,P0029,Portemonnaie Slim,Accessoires,1,53.08,53.08
ORD012989,P0014,Cargo-Shorts Marc,Herrenmode,1,143.49,143.49
ORD012989,P0038,Trinkflasche Steel 750ml,Sport,1,43.06,43.06
ORD012990,P0003,High-Waist Jeans Luna,Damenmode,1,110.96,110.96
ORD012990,P0005,Businesshose Selene,Damenmode,1,41.79,41.79
ORD012990,P0017,Sneaker Urban Run,Schuhe,2,159.21,318.42
ORD012991,P0023,Boots Heritage,Schuhe,1,192.56,192.56
ORD012991,P0004,Strickpullover Mila,Damenmode,2,97.97,195.94
ORD012992,P0011,Kapuzenpulli Anton,Herrenmode,2,123.76,247.52
ORD012992,P0030,Mütze Alpaka,Accessoires,1,77.91,77.91
ORD012993,P0026,Seidenschal Parisien,Accessoires,1,58.55,58.55
ORD012993,P0018,Chelsea Boot Bruno,Schuhe,2,113.46,226.92
ORD012993,P0033,Kerzenset Nordic,Home & Living,1,318.0,318.0
ORD012993,P0004,Strickpullover Mila,Damenmode,1,95.5,95.5
ORD012994,P0036,Tablett Bambus,Home & Living,1,285.76,285.76
ORD012994,P0005,Businesshose Selene,Damenmode,2,45.44,90.88
ORD012995,P0028,Rucksack Campus,Accessoires,1,55.29,55.29
ORD012996,P0029,Portemonnaie Slim,Accessoires,1,57.0,57.0
ORD012997,P0031,Kissen Lino 50x50,Home & Living,1,38.32,38.32
ORD012998,P0001,Slim-Fit Bluse,Damenmode,1,71.01,71.01
ORD012998,P0020,Pumps Elegante,Schuhe,2,196.81,393.62
ORD012999,P0001,Slim-Fit Bluse,Damenmode,2,70.02,140.04
ORD012999,P0015,Strickjacke Finn,Herrenmode,2,23.14,46.28
ORD013000,P0002,Maxi-Kleid Florencia,Damenmode,2,96.42,192.84
ORD013001,P0032,Überwurfdecke Merino,Home & Living,1,313.1,313.1
ORD013002,P0023,Boots Heritage,Schuhe,1,185.94,185.94
ORD013002,P0013,Leinenhemd Matteo,Herrenmode,1,204.19,204.19
ORD013002,P0038,Trinkflasche Steel 750ml,Sport,1,44.52,44.52
ORD013002,P0036,Tablett Bambus,Home & Living,1,286.31,286.31
ORD013003,P0020,Pumps Elegante,Schuhe,1,203.04,203.04
ORD013003,P0009,Oxford Hemd Classic,Herrenmode,1,86.1,86.1
ORD013004,P0022,Loafer Classic,Schuhe,2,131.92,263.84
ORD013005,P0025,Lederriemen Cognac,Accessoires,1,58.56,58.56
ORD013005,P0002,Maxi-Kleid Florencia,Damenmode,1,99.16,99.16
ORD013006,P0005,Businesshose Selene,Damenmode,1,38.13,38.13
ORD013006,P0017,Sneaker Urban Run,Schuhe,1,174.38,174.38
ORD013006,P0003,High-Waist Jeans Luna,Damenmode,1,105.03,105.03
ORD013007,P0027,Sonnenbrille Aviator,Accessoires,2,64.37,128.74
ORD013008,P0009,Oxford Hemd Classic,Herrenmode,1,79.59,79.59
ORD013008,P0002,Maxi-Kleid Florencia,Damenmode,2,72.64,145.28
ORD013008,P0032,Überwurfdecke Merino,Home & Living,2,331.09,662.18
ORD013008,P0013,Leinenhemd Matteo,Herrenmode,1,160.09,160.09
ORD013009,P0002,Maxi-Kleid Florencia,Damenmode,1,107.18,107.18
ORD013010,P0041,Widerstandsband Set,Sport,1,143.52,143.52
ORD013010,P0002,Maxi-Kleid Florencia,Damenmode,1,100.39,100.39
ORD013011,P0002,Maxi-Kleid Florencia,Damenmode,2,100.29,200.58
ORD013011,P0020,Pumps Elegante,Schuhe,1,211.36,211.36
ORD013012,P0014,Cargo-Shorts Marc,Herrenmode,1,181.44,181.44
ORD013013,P0024,Ballerina Soft,Schuhe,1,254.04,254.04
ORD013013,P0008,Midi-Rock Nora,Damenmode,1,125.15,125.15
ORD013014,P0005,Businesshose Selene,Damenmode,1,44.14,44.14
ORD013014,P0020,Pumps Elegante,Schuhe,1,230.97,230.97
ORD013014,P0028,Rucksack Campus,Accessoires,1,54.62,54.62
ORD013015,P0020,Pumps Elegante,Schuhe,1,219.68,219.68
ORD013015,P0028,Rucksack Campus,Accessoires,1,57.56,57.56
ORD013015,P0028,Rucksack Campus,Accessoires,1,60.48,60.48
ORD013016,P0032,Überwurfdecke Merino,Home & Living,3,311.6,934.8
ORD013016,P0024,Ballerina Soft,Schuhe,1,221.86,221.86
ORD013017,P0041,Widerstandsband Set,Sport,2,178.35,356.7
ORD013018,P0002,Maxi-Kleid Florencia,Damenmode,1,106.28,106.28
ORD013018,P0022,Loafer Classic,Schuhe,2,124.35,248.7
ORD013019,P0001,Slim-Fit Bluse,Damenmode,2,70.83,141.66
ORD013020,P0011,Kapuzenpulli Anton,Herrenmode,3,123.56,370.68
ORD013020,P0010,Chino Slim Pierre,Herrenmode,1,183.64,183.64
ORD013020,P0004,Strickpullover Mila,Damenmode,1,85.47,85.47
ORD013020,P0006,Cardigan Vera,Damenmode,1,40.72,40.72
ORD013021,P0007,Off-Shoulder Top Ida,Damenmode,1,53.58,53.58
ORD013022,P0031,Kissen Lino 50x50,Home & Living,1,36.36,36.36
ORD013022,P0014,Cargo-Shorts Marc,Herrenmode,2,173.84,347.68
ORD013022,P0013,Leinenhemd Matteo,Herrenmode,1,174.64,174.64
ORD013022,P0038,Trinkflasche Steel 750ml,Sport,1,43.34,43.34
ORD013023,P0029,Portemonnaie Slim,Accessoires,1,43.97,43.97
ORD013023,P0010,Chino Slim Pierre,Herrenmode,1,190.3,190.3
ORD013023,P0002,Maxi-Kleid Florencia,Damenmode,2,106.28,212.56
ORD013024,P0004,Strickpullover Mila,Damenmode,1,90.77,90.77
ORD013025,P0007,Off-Shoulder Top Ida,Damenmode,2,49.69,99.38
ORD013026,P0006,Cardigan Vera,Damenmode,1,47.65,47.65
ORD013026,P0022,Loafer Classic,Schuhe,1,125.0,125.0
ORD013027,P0008,Midi-Rock Nora,Damenmode,2,157.94,315.88
ORD013028,P0010,Chino Slim Pierre,Herrenmode,1,199.91,199.91
ORD013028,P0008,Midi-Rock Nora,Damenmode,1,170.99,170.99
ORD013028,P0009,Oxford Hemd Classic,Herrenmode,2,81.47,162.94
ORD013028,P0026,Seidenschal Parisien,Accessoires,1,59.13,59.13
ORD013028,P0033,Kerzenset Nordic,Home & Living,1,237.09,237.09
ORD013029,P0010,Chino Slim Pierre,Herrenmode,1,136.14,136.14
ORD013030,P0008,Midi-Rock Nora,Damenmode,1,172.27,172.27
ORD013030,P0004,Strickpullover Mila,Damenmode,1,97.73,97.73
ORD013031,P0006,Cardigan Vera,Damenmode,1,41.8,41.8
ORD013031,P0040,Sporttasche Gym Plus,Sport,1,22.25,22.25
ORD013032,P0018,Chelsea Boot Bruno,Schuhe,1,89.76,89.76
ORD013033,P0006,Cardigan Vera,Damenmode,1,43.59,43.59
ORD013034,P0008,Midi-Rock Nora,Damenmode,1,157.0,157.0
ORD013035,P0011,Kapuzenpulli Anton,Herrenmode,3,139.03,417.09
ORD013035,P0036,Tablett Bambus,Home & Living,2,288.78,577.56
ORD013035,P0035,Bilderrahmen Set 3er,Home & Living,3,148.34,445.02
ORD013035,P0014,Cargo-Shorts Marc,Herrenmode,1,202.93,202.93
ORD013036,P0028,Rucksack Campus,Accessoires,3,54.14,162.42
ORD013037,P0018,Chelsea Boot Bruno,Schuhe,1,117.97,117.97
ORD013038,P0041,Widerstandsband Set,Sport,2,194.02,388.04
ORD013038,P0027,Sonnenbrille Aviator,Accessoires,1,59.56,59.56
ORD013039,P0020,Pumps Elegante,Schuhe,1,231.27,231.27
ORD013039,P0009,Oxford Hemd Classic,Herrenmode,1,80.89,80.89
ORD013039,P0034,Vase Keramik Rund,Home & Living,1,86.84,86.84
ORD013039,P0008,Midi-Rock Nora,Damenmode,1,149.5,149.5
ORD013040,P0014,Cargo-Shorts Marc,Herrenmode,1,203.66,203.66
ORD013040,P0007,Off-Shoulder Top Ida,Damenmode,1,46.72,46.72
ORD013040,P0009,Oxford Hemd Classic,Herrenmode,1,82.75,82.75
ORD013040,P0035,Bilderrahmen Set 3er,Home & Living,1,132.2,132.2
ORD013041,P0004,Strickpullover Mila,Damenmode,1,103.26,103.26
ORD013041,P0008,Midi-Rock Nora,Damenmode,1,151.07,151.07
ORD013042,P0030,Mütze Alpaka,Accessoires,1,76.08,76.08
ORD013043,P0001,Slim-Fit Bluse,Damenmode,1,70.81,70.81
ORD013043,P0007,Off-Shoulder Top Ida,Damenmode,1,52.63,52.63
ORD013044,P0009,Oxford Hemd Classic,Herrenmode,3,89.04,267.12
ORD013044,P0006,Cardigan Vera,Damenmode,1,46.03,46.03
ORD013044,P0018,Chelsea Boot Bruno,Schuhe,2,112.67,225.34
ORD013045,P0024,Ballerina Soft,Schuhe,1,234.51,234.51
ORD013045,P0017,Sneaker Urban Run,Schuhe,3,163.01,489.03
ORD013046,P0016,T-Shirt Basic Pack,Herrenmode,2,31.9,63.8
ORD013046,P0010,Chino Slim Pierre,Herrenmode,1,140.31,140.31
ORD013047,P0010,Chino Slim Pierre,Herrenmode,1,190.37,190.37
ORD013047,P0036,Tablett Bambus,Home & Living,2,310.57,621.14
ORD013047,P0038,Trinkflasche Steel 750ml,Sport,1,40.73,40.73
ORD013047,P0017,Sneaker Urban Run,Schuhe,2,177.05,354.1
ORD013048,P0007,Off-Shoulder Top Ida,Damenmode,3,48.78,146.34
ORD013049,P0005,Businesshose Selene,Damenmode,1,38.74,38.74
ORD013049,P0032,Überwurfdecke Merino,Home & Living,1,305.72,305.72
ORD013049,P0002,Maxi-Kleid Florencia,Damenmode,1,83.06,83.06
ORD013049,P0010,Chino Slim Pierre,Herrenmode,1,173.48,173.48
ORD013049,P0040,Sporttasche Gym Plus,Sport,2,24.67,49.34
ORD013050,P0010,Chino Slim Pierre,Herrenmode,2,170.32,340.64
ORD013050,P0003,High-Waist Jeans Luna,Damenmode,2,106.7,213.4
ORD013051,P0005,Businesshose Selene,Damenmode,1,41.63,41.63
ORD013051,P0006,Cardigan Vera,Damenmode,2,44.09,88.18
ORD013052,P0011,Kapuzenpulli Anton,Herrenmode,1,121.66,121.66
ORD013052,P0014,Cargo-Shorts Marc,Herrenmode,2,200.31,400.62
ORD013053,P0005,Businesshose Selene,Damenmode,1,43.64,43.64
ORD013053,P0007,Off-Shoulder Top Ida,Damenmode,1,52.01,52.01
ORD013054,P0020,Pumps Elegante,Schuhe,1,229.93,229.93
ORD013054,P0008,Midi-Rock Nora,Damenmode,1,171.72,171.72
ORD013054,P0009,Oxford Hemd Classic,Herrenmode,1,81.94,81.94
ORD013055,P0018,Chelsea Boot Bruno,Schuhe,1,118.84,118.84
ORD013056,P0011,Kapuzenpulli Anton,Herrenmode,2,119.4,238.8
ORD013057,P0024,Ballerina Soft,Schuhe,2,244.79,489.58
ORD013058,P0011,Kapuzenpulli Anton,Herrenmode,1,124.26,124.26
ORD013059,P0006,Cardigan Vera,Damenmode,1,41.82,41.82
ORD013059,P0023,Boots Heritage,Schuhe,1,176.55,176.55
ORD013060,P0022,Loafer Classic,Schuhe,1,136.32,136.32
ORD013060,P0028,Rucksack Campus,Accessoires,1,54.76,54.76
ORD013060,P0003,High-Waist Jeans Luna,Damenmode,1,87.7,87.7
ORD013061,P0025,Lederriemen Cognac,Accessoires,2,61.81,123.62
ORD013062,P0001,Slim-Fit Bluse,Damenmode,2,79.09,158.18
ORD013062,P0040,Sporttasche Gym Plus,Sport,2,23.2,46.4
ORD013063,P0012,Poloshirt Leon,Herrenmode,2,203.0,406.0
ORD013064,P0002,Maxi-Kleid Florencia,Damenmode,1,97.79,97.79
ORD013064,P0036,Tablett Bambus,Home & Living,3,292.08,876.24
ORD013065,P0005,Businesshose Selene,Damenmode,2,41.91,83.82
ORD013066,P0039,Laufjacke Wind,Sport,2,196.49,392.98
ORD013067,P0007,Off-Shoulder Top Ida,Damenmode,1,51.17,51.17
ORD013067,P0020,Pumps Elegante,Schuhe,1,198.5,198.5
ORD013068,P0015,Strickjacke Finn,Herrenmode,1,30.73,30.73
ORD013068,P0011,Kapuzenpulli Anton,Herrenmode,2,134.91,269.82
ORD013069,P0038,Trinkflasche Steel 750ml,Sport,1,39.51,39.51
ORD013069,P0002,Maxi-Kleid Florencia,Damenmode,1,98.8,98.8
ORD013069,P0005,Businesshose Selene,Damenmode,1,40.21,40.21
ORD013069,P0036,Tablett Bambus,Home & Living,2,309.07,618.14
ORD013070,P0006,Cardigan Vera,Damenmode,1,43.48,43.48
ORD013070,P0021,Laufschuh Sprint X,Schuhe,2,80.42,160.84
ORD013070,P0017,Sneaker Urban Run,Schuhe,1,181.16,181.16
ORD013071,P0032,Überwurfdecke Merino,Home & Living,2,345.64,691.28
ORD013071,P0001,Slim-Fit Bluse,Damenmode,2,71.07,142.14
ORD013072,P0013,Leinenhemd Matteo,Herrenmode,2,189.39,378.78
ORD013073,P0023,Boots Heritage,Schuhe,1,177.29,177.29
ORD013074,P0021,Laufschuh Sprint X,Schuhe,1,65.73,65.73
ORD013074,P0011,Kapuzenpulli Anton,Herrenmode,1,106.24,106.24
ORD013074,P0001,Slim-Fit Bluse,Damenmode,1,70.1,70.1
ORD013074,P0010,Chino Slim Pierre,Herrenmode,1,179.89,179.89
ORD013075,P0009,Oxford Hemd Classic,Herrenmode,1,92.57,92.57
ORD013076,P0005,Businesshose Selene,Damenmode,1,41.51,41.51
ORD013076,P0027,Sonnenbrille Aviator,Accessoires,1,67.22,67.22
ORD013076,P0032,Überwurfdecke Merino,Home & Living,1,330.32,330.32
ORD013077,P0039,Laufjacke Wind,Sport,2,211.6,423.2
ORD013077,P0025,Lederriemen Cognac,Accessoires,2,61.92,123.84
ORD013078,P0037,Yoga-Matte Pro,Sport,3,241.59,724.77
ORD013079,P0021,Laufschuh Sprint X,Schuhe,1,74.31,74.31
ORD013079,P0032,Überwurfdecke Merino,Home & Living,1,323.75,323.75
ORD013080,P0017,Sneaker Urban Run,Schuhe,1,146.01,146.01
ORD013081,P0018,Chelsea Boot Bruno,Schuhe,1,125.53,125.53
ORD013082,P0036,Tablett Bambus,Home & Living,1,284.56,284.56
ORD013082,P0001,Slim-Fit Bluse,Damenmode,1,81.14,81.14
ORD013083,P0008,Midi-Rock Nora,Damenmode,3,122.06,366.18
ORD013083,P0025,Lederriemen Cognac,Accessoires,1,57.43,57.43
ORD013083,P0030,Mütze Alpaka,Accessoires,3,72.81,218.43
ORD013084,P0006,Cardigan Vera,Damenmode,1,42.64,42.64
ORD013085,P0007,Off-Shoulder Top Ida,Damenmode,1,40.07,40.07
ORD013086,P0007,Off-Shoulder Top Ida,Damenmode,1,54.99,54.99
ORD013087,P0004,Strickpullover Mila,Damenmode,2,95.09,190.18
ORD013087,P0021,Laufschuh Sprint X,Schuhe,1,79.96,79.96
ORD013088,P0004,Strickpullover Mila,Damenmode,1,103.66,103.66
ORD013088,P0025,Lederriemen Cognac,Accessoires,2,61.18,122.36
ORD013089,P0022,Loafer Classic,Schuhe,1,96.42,96.42
ORD013090,P0012,Poloshirt Leon,Herrenmode,1,190.42,190.42
ORD013090,P0017,Sneaker Urban Run,Schuhe,1,126.76,126.76
ORD013090,P0011,Kapuzenpulli Anton,Herrenmode,1,121.89,121.89
ORD013090,P0013,Leinenhemd Matteo,Herrenmode,1,207.18,207.18
ORD013091,P0006,Cardigan Vera,Damenmode,2,43.13,86.26
ORD013091,P0003,High-Waist Jeans Luna,Damenmode,1,114.57,114.57
ORD013091,P0014,Cargo-Shorts Marc,Herrenmode,1,194.92,194.92
ORD013092,P0014,Cargo-Shorts Marc,Herrenmode,1,196.32,196.32
ORD013093,P0002,Maxi-Kleid Florencia,Damenmode,2,92.83,185.66
ORD013093,P0018,Chelsea Boot Bruno,Schuhe,2,111.16,222.32
ORD013093,P0014,Cargo-Shorts Marc,Herrenmode,1,180.73,180.73
ORD013093,P0011,Kapuzenpulli Anton,Herrenmode,1,119.34,119.34
ORD013094,P0022,Loafer Classic,Schuhe,2,124.7,249.4
ORD013095,P0009,Oxford Hemd Classic,Herrenmode,3,75.83,227.49
ORD013095,P0018,Chelsea Boot Bruno,Schuhe,3,117.7,353.1
ORD013096,P0041,Widerstandsband Set,Sport,1,182.1,182.1
ORD013096,P0030,Mütze Alpaka,Accessoires,1,72.77,72.77
ORD013096,P0003,High-Waist Jeans Luna,Damenmode,1,115.77,115.77
ORD013096,P0028,Rucksack Campus,Accessoires,1,57.48,57.48
ORD013096,P0003,High-Waist Jeans Luna,Damenmode,2,106.89,213.78
ORD013097,P0004,Strickpullover Mila,Damenmode,2,95.92,191.84
ORD013098,P0007,Off-Shoulder Top Ida,Damenmode,1,52.9,52.9
ORD013098,P0010,Chino Slim Pierre,Herrenmode,1,198.22,198.22
ORD013099,P0002,Maxi-Kleid Florencia,Damenmode,1,103.26,103.26
ORD013099,P0041,Widerstandsband Set,Sport,1,196.91,196.91
ORD013100,P0009,Oxford Hemd Classic,Herrenmode,2,79.83,159.66
ORD013101,P0001,Slim-Fit Bluse,Damenmode,1,79.56,79.56
ORD013101,P0003,High-Waist Jeans Luna,Damenmode,1,117.27,117.27
ORD013102,P0002,Maxi-Kleid Florencia,Damenmode,1,106.29,106.29
ORD013102,P0037,Yoga-Matte Pro,Sport,3,235.8,707.4
ORD013103,P0006,Cardigan Vera,Damenmode,2,42.11,84.22
ORD013104,P0032,Überwurfdecke Merino,Home & Living,1,334.57,334.57
ORD013104,P0001,Slim-Fit Bluse,Damenmode,1,75.34,75.34
ORD013105,P0002,Maxi-Kleid Florencia,Damenmode,2,99.76,199.52
ORD013106,P0001,Slim-Fit Bluse,Damenmode,2,55.69,111.38
ORD013106,P0023,Boots Heritage,Schuhe,2,173.68,347.36
ORD013106,P0002,Maxi-Kleid Florencia,Damenmode,1,90.77,90.77
ORD013106,P0014,Cargo-Shorts Marc,Herrenmode,1,186.27,186.27
ORD013107,P0001,Slim-Fit Bluse,Damenmode,1,81.68,81.68
ORD013107,P0030,Mütze Alpaka,Accessoires,2,70.01,140.02
ORD013108,P0010,Chino Slim Pierre,Herrenmode,1,175.83,175.83
ORD013109,P0009,Oxford Hemd Classic,Herrenmode,3,58.98,176.94
ORD013110,P0018,Chelsea Boot Bruno,Schuhe,1,118.45,118.45
ORD013110,P0001,Slim-Fit Bluse,Damenmode,1,69.35,69.35
ORD013111,P0011,Kapuzenpulli Anton,Herrenmode,1,132.28,132.28
ORD013111,P0013,Leinenhemd Matteo,Herrenmode,1,202.66,202.66
ORD013111,P0025,Lederriemen Cognac,Accessoires,2,57.11,114.22
ORD013111,P0008,Midi-Rock Nora,Damenmode,1,149.91,149.91
ORD013111,P0004,Strickpullover Mila,Damenmode,1,101.07,101.07
ORD013112,P0012,Poloshirt Leon,Herrenmode,1,192.44,192.44
ORD013113,P0020,Pumps Elegante,Schuhe,1,222.2,222.2
ORD013113,P0015,Strickjacke Finn,Herrenmode,2,29.72,59.44
ORD013113,P0021,Laufschuh Sprint X,Schuhe,1,80.82,80.82
ORD013114,P0002,Maxi-Kleid Florencia,Damenmode,1,98.56,98.56
ORD013114,P0041,Widerstandsband Set,Sport,1,141.26,141.26
ORD013114,P0008,Midi-Rock Nora,Damenmode,1,150.16,150.16
ORD013114,P0015,Strickjacke Finn,Herrenmode,2,30.86,61.72
ORD013114,P0022,Loafer Classic,Schuhe,2,133.78,267.56
ORD013115,P0016,T-Shirt Basic Pack,Herrenmode,1,26.87,26.87
ORD013116,P0024,Ballerina Soft,Schuhe,1,183.61,183.61
ORD013116,P0024,Ballerina Soft,Schuhe,1,228.94,228.94
ORD013116,P0006,Cardigan Vera,Damenmode,3,46.12,138.36
ORD013117,P0019,Sandalen Riviera,Schuhe,1,180.99,180.99
ORD013118,P0005,Businesshose Selene,Damenmode,1,43.53,43.53
ORD013118,P0009,Oxford Hemd Classic,Herrenmode,3,91.7,275.1
ORD013118,P0008,Midi-Rock Nora,Damenmode,1,171.87,171.87
ORD013119,P0014,Cargo-Shorts Marc,Herrenmode,1,188.88,188.88
ORD013119,P0016,T-Shirt Basic Pack,Herrenmode,2,27.34,54.68
ORD013120,P0006,Cardigan Vera,Damenmode,1,43.94,43.94
ORD013120,P0018,Chelsea Boot Bruno,Schuhe,2,109.0,218.0
ORD013120,P0016,T-Shirt Basic Pack,Herrenmode,3,28.16,84.48
ORD013120,P0036,Tablett Bambus,Home & Living,1,286.61,286.61
ORD013121,P0009,Oxford Hemd Classic,Herrenmode,1,81.88,81.88
ORD013121,P0039,Laufjacke Wind,Sport,1,206.98,206.98
ORD013121,P0010,Chino Slim Pierre,Herrenmode,1,175.17,175.17
ORD013122,P0017,Sneaker Urban Run,Schuhe,1,134.16,134.16
ORD013123,P0013,Leinenhemd Matteo,Herrenmode,1,198.74,198.74
ORD013123,P0028,Rucksack Campus,Accessoires,1,50.43,50.43
ORD013124,P0023,Boots Heritage,Schuhe,1,197.93,197.93
ORD013124,P0009,Oxford Hemd Classic,Herrenmode,2,80.48,160.96
ORD013124,P0034,Vase Keramik Rund,Home & Living,2,103.93,207.86
ORD013124,P0005,Businesshose Selene,Damenmode,1,39.58,39.58
ORD013125,P0032,Überwurfdecke Merino,Home & Living,1,305.51,305.51
ORD013125,P0016,T-Shirt Basic Pack,Herrenmode,1,24.38,24.38
ORD013126,P0007,Off-Shoulder Top Ida,Damenmode,1,51.24,51.24
ORD013126,P0033,Kerzenset Nordic,Home & Living,3,294.78,884.34
ORD013126,P0005,Businesshose Selene,Damenmode,1,45.57,45.57
ORD013127,P0029,Portemonnaie Slim,Accessoires,3,60.69,182.07
ORD013128,P0023,Boots Heritage,Schuhe,1,178.08,178.08
ORD013128,P0009,Oxford Hemd Classic,Herrenmode,1,88.96,88.96
ORD013129,P0025,Lederriemen Cognac,Accessoires,1,58.51,58.51
ORD013129,P0015,Strickjacke Finn,Herrenmode,2,33.16,66.32
ORD013130,P0015,Strickjacke Finn,Herrenmode,1,29.45,29.45
ORD013130,P0014,Cargo-Shorts Marc,Herrenmode,1,183.14,183.14
ORD013131,P0009,Oxford Hemd Classic,Herrenmode,1,87.02,87.02
ORD013132,P0007,Off-Shoulder Top Ida,Damenmode,3,52.95,158.85
ORD013132,P0033,Kerzenset Nordic,Home & Living,1,285.87,285.87
ORD013132,P0004,Strickpullover Mila,Damenmode,1,101.27,101.27
ORD013133,P0022,Loafer Classic,Schuhe,1,135.28,135.28
ORD013134,P0032,Überwurfdecke Merino,Home & Living,1,297.87,297.87
ORD013134,P0040,Sporttasche Gym Plus,Sport,1,24.72,24.72
ORD013134,P0007,Off-Shoulder Top Ida,Damenmode,1,54.73,54.73
ORD013135,P0037,Yoga-Matte Pro,Sport,1,246.01,246.01
ORD013136,P0010,Chino Slim Pierre,Herrenmode,1,182.64,182.64
ORD013136,P0033,Kerzenset Nordic,Home & Living,3,332.76,998.28
ORD013136,P0002,Maxi-Kleid Florencia,Damenmode,1,102.18,102.18
ORD013137,P0003,High-Waist Jeans Luna,Damenmode,1,105.18,105.18
ORD013137,P0020,Pumps Elegante,Schuhe,1,218.71,218.71
ORD013137,P0019,Sandalen Riviera,Schuhe,3,192.86,578.58
ORD013137,P0003,High-Waist Jeans Luna,Damenmode,1,112.72,112.72
ORD013137,P0016,T-Shirt Basic Pack,Herrenmode,1,27.47,27.47
ORD013138,P0020,Pumps Elegante,Schuhe,1,218.54,218.54
ORD013138,P0041,Widerstandsband Set,Sport,2,196.96,393.92
ORD013138,P0016,T-Shirt Basic Pack,Herrenmode,1,27.42,27.42
ORD013138,P0009,Oxford Hemd Classic,Herrenmode,1,82.62,82.62
ORD013139,P0002,Maxi-Kleid Florencia,Damenmode,2,96.4,192.8
ORD013139,P0025,Lederriemen Cognac,Accessoires,2,53.99,107.98
ORD013139,P0024,Ballerina Soft,Schuhe,1,251.02,251.02
ORD013140,P0009,Oxford Hemd Classic,Herrenmode,2,88.72,177.44
ORD013140,P0003,High-Waist Jeans Luna,Damenmode,1,120.97,120.97
ORD013141,P0009,Oxford Hemd Classic,Herrenmode,2,89.53,179.06
ORD013142,P0032,Überwurfdecke Merino,Home & Living,2,335.31,670.62
ORD013142,P0012,Poloshirt Leon,Herrenmode,1,175.24,175.24
ORD013143,P0017,Sneaker Urban Run,Schuhe,1,182.87,182.87
ORD013144,P0035,Bilderrahmen Set 3er,Home & Living,1,137.73,137.73
ORD013145,P0020,Pumps Elegante,Schuhe,2,221.97,443.94
ORD013146,P0005,Businesshose Selene,Damenmode,1,42.68,42.68
ORD013147,P0004,Strickpullover Mila,Damenmode,1,91.98,91.98
ORD013148,P0041,Widerstandsband Set,Sport,1,182.54,182.54
ORD013149,P0027,Sonnenbrille Aviator,Accessoires,1,64.6,64.6
ORD013149,P0016,T-Shirt Basic Pack,Herrenmode,3,20.6,61.8
ORD013149,P0005,Businesshose Selene,Damenmode,1,36.88,36.88
ORD013149,P0009,Oxford Hemd Classic,Herrenmode,1,92.98,92.98
ORD013150,P0037,Yoga-Matte Pro,Sport,1,241.81,241.81
ORD013150,P0006,Cardigan Vera,Damenmode,2,42.4,84.8
ORD013151,P0009,Oxford Hemd Classic,Herrenmode,2,81.35,162.7
ORD013151,P0015,Strickjacke Finn,Herrenmode,1,32.76,32.76
ORD013151,P0029,Portemonnaie Slim,Accessoires,1,61.95,61.95
